nom,code,codeDepartement,siren,codeEpci,codeRegion,codesPostaux,population
Frettecuisse,80361,80,218003473,200071181,32,['80140'],69.0
Frettemeule,80362,80,218003481,200069722,32,['80220'],296.0
Friaucourt,80364,80,218003499,247600588,32,['80460'],695.0
Fricamps,80365,80,218003507,200071181,32,['80290'],177.0
Fricourt,80366,80,218003515,248000747,32,['80300'],457.0
Frise,80367,80,218003523,248000747,32,['80340'],176.0
Friville-Escarbotin,80368,80,218003531,200070944,32,['80130'],4306.0
Frohen-sur-Authie,80369,80,200007102,200070951,32,['80370'],244.0
Froyelles,80371,80,218003564,200070936,32,['80150'],96.0
Frucourt,80372,80,218003572,200070993,32,['80490'],121.0
Gamaches,80373,80,218003580,247600588,32,['80220'],2397.0
Gapennes,80374,80,218003598,200070936,32,['80150'],270.0
Gauville,80375,80,218003606,200071181,32,['80290'],327.0
Gentelles,80376,80,218003614,248000499,32,['80800'],627.0
Gézaincourt,80377,80,218003622,200070951,32,['80600'],399.0
Ginchy,80378,80,218003630,200037059,32,['80360'],75.0
Glisy,80379,80,218003648,248000531,32,['80440'],791.0
Gorenflos,80380,80,218003655,200070936,32,['80690'],234.0
Gorges,80381,80,218003663,200070951,32,['80370'],40.0
Goyencourt,80383,80,218003671,200070977,32,['80700'],99.0
Grandcourt,80384,80,218003689,248000747,32,['80300'],178.0
Grand-Laviers,80385,80,218003697,200070993,32,['80132'],465.0
Gratibus,80386,80,218003705,200070977,32,['80500'],175.0
Grattepanche,80387,80,218003713,248000531,32,['80680'],321.0
Grébault-Mesnil,80388,80,218003721,200070944,32,['80140'],204.0
Grivesnes,80390,80,218003747,200070969,32,['80250'],409.0
Grivillers,80391,80,218003754,200070977,32,['80700'],91.0
Grouches-Luchuel,80392,80,218003762,200070951,32,['80600'],572.0
Gruny,80393,80,218003770,200070977,32,['80700'],303.0
Guerbigny,80395,80,218003788,200070977,32,['80500'],275.0
Gueschart,80396,80,218003796,200070936,32,['80150'],361.0
Gueudecourt,80397,80,218003804,200037059,32,['80360'],101.0
Guignemicourt,80399,80,218003812,248000531,32,['80540'],386.0
Guillaucourt,80400,80,218003820,200070928,32,['80170'],386.0
Guillemont,80401,80,218003838,200037059,32,['80360'],126.0
Guizancourt,80402,80,218003846,200071181,32,['80290'],113.0
Guyencourt-sur-Noye,80403,80,218003853,200070969,32,['80250'],161.0
Guyencourt-Saulcourt,80404,80,218003861,200037059,32,['80240'],145.0
Hailles,80405,80,218003879,200070969,32,['80440'],404.0
Hallencourt,80406,80,218003887,200070993,32,['80490'],1351.0
Hallivillers,80407,80,218003895,200070969,32,['80250'],142.0
Halloy-lès-Pernois,80408,80,218003903,200071223,32,['80670'],322.0
Hallu,80409,80,218003911,200070928,32,['80320'],143.0
Ham,80410,80,218003929,200070985,32,['80400'],4378.0
Le Hamel,80411,80,218003937,248000499,32,['80800'],492.0
Hamelet,80412,80,218003945,248000499,32,['80800'],624.0
Hancourt,80413,80,218003952,200037059,32,['80240'],94.0
Hangard,80414,80,218003960,200070969,32,['80110'],115.0
Hangest-en-Santerre,80415,80,218003978,200070969,32,['80134'],1027.0
Hangest-sur-Somme,80416,80,218003986,200071223,32,['80310'],760.0
Harbonnières,80417,80,218003994,200070928,32,['80131'],1640.0
Hardecourt-aux-Bois,80418,80,218004000,200037059,32,['80360'],84.0
Harponville,80420,80,218004026,248000747,32,['80560'],170.0
Hattencourt,80421,80,218004034,200070977,32,['80700'],302.0
Hautvillers-Ouville,80422,80,218004042,200070936,32,['80132'],527.0
Havernas,80423,80,218004059,200071223,32,['80670'],378.0
Hébécourt,80424,80,218004067,248000531,32,['80680'],576.0
Hédauville,80425,80,218004075,248000747,32,['80560'],106.0
Heilly,80426,80,218004083,248000499,32,['80800'],438.0
Hem-Hardinval,80427,80,218004091,200070951,32,['80600'],347.0
Hem-Monacu,80428,80,218004109,200037059,32,['80360'],137.0
Hénencourt,80429,80,218004117,248000499,32,['80300'],194.0
Herbécourt,80430,80,218004125,200037059,32,['80200'],178.0
Hérissart,80431,80,218004133,248000747,32,['80260'],764.0
Herleville,80432,80,218004141,200070928,32,['80340'],192.0
Herly,80433,80,218004158,200070977,32,['80190'],38.0
Hervilly,80434,80,218004166,200037059,32,['80240'],184.0
Hesbécourt,80435,80,218004174,200037059,32,['80240'],45.0
Hescamps,80436,80,218004182,200071181,32,['80290'],522.0
Heucourt-Croquoison,80437,80,218004190,200071181,32,['80270'],108.0
Heudicourt,80438,80,218004208,200037059,32,['80122'],527.0
Heuzecourt,80439,80,218004216,200070951,32,['80370'],165.0
Hiermont,80440,80,218004224,200070951,32,['80370'],150.0
Hombleux,80442,80,200085850,200070985,32,['80400'],1111.0
Hornoy-le-Bourg,80443,80,218004240,200071181,32,['80640'],1622.0
Huchenneville,80444,80,218004257,200070944,32,['80132'],679.0
Humbercourt,80445,80,218004265,200070951,32,['80600'],247.0
Huppy,80446,80,218004273,200070993,32,['80140'],749.0
Ignaucourt,80449,80,218004299,200070969,32,['80800'],65.0
Inval-Boiron,80450,80,218004307,200071181,32,['80430'],118.0
Irles,80451,80,218004315,248000747,32,['80300'],111.0
Jumel,80452,80,218004323,200070969,32,['80250'],532.0
Laboissière-en-Santerre,80453,80,218004331,200070977,32,['80500'],134.0
Lachapelle,80455,80,218004349,200071181,32,['80290'],87.0
Lafresguimont-Saint-Martin,80456,80,218004356,200071181,32,['80430'],553.0
Lahoussoye,80458,80,218004364,248000499,32,['80800'],442.0
Laleu,80459,80,218004372,200071181,32,['80270'],98.0
Lamaronde,80460,80,218004380,200071181,32,['80290'],51.0
Lamotte-Brebière,80461,80,218004398,248000499,32,['80450'],260.0
Lamotte-Buleux,80462,80,218004406,200070936,32,['80150'],328.0
Lamotte-Warfusée,80463,80,218004414,248000499,32,['80800'],725.0
Lanchères,80464,80,218004422,200070993,32,['80230'],859.0
Languevoisin-Quiquery,80465,80,218004430,200070985,32,['80190'],192.0
Lanches-Saint-Hilaire,80466,80,218004448,200071223,32,['80620'],133.0
Laucourt,80467,80,218004455,200070977,32,['80700'],183.0
Laviéville,80468,80,218004463,248000747,32,['80300'],170.0
Lawarde-Mauger-l'Hortoy,80469,80,218004471,200070969,32,['80250'],154.0
Léalvillers,80470,80,218004489,248000747,32,['80560'],156.0
Lesbœufs,80472,80,218004497,200037059,32,['80360'],166.0
Liancourt-Fosse,80473,80,218004505,200070977,32,['80700'],292.0
Licourt,80474,80,218004513,200070985,32,['80320'],395.0
Liéramont,80475,80,218004521,200037059,32,['80240'],217.0
Liercourt,80476,80,218004539,200070993,32,['80580'],327.0
Ligescourt,80477,80,218004547,200070936,32,['80150'],223.0
Lignières,80478,80,218004554,200070977,32,['80500'],142.0
Lignières-Châtelain,80479,80,218004562,200071181,32,['80290'],346.0
Lignières-en-Vimeu,80480,80,218004570,200071181,32,['80140'],108.0
Lihons,80481,80,218004588,200070928,32,['80320'],463.0
Limeux,80482,80,218004596,200070993,32,['80490'],142.0
Liomer,80484,80,218004604,200071181,32,['80430'],374.0
Ô-de-Selle,80485,80,200085736,200071181,32,['80160'],1148.0
Long,80486,80,218004620,200070936,32,['80510'],590.0
Longavesnes,80487,80,218004638,200037059,32,['80240'],77.0
Longpré-les-Corps-Saints,80488,80,218004646,200070993,32,['80510'],1500.0
Longueau,80489,80,218004653,248000531,32,['80330'],5680.0
Longueval,80490,80,218004661,200037059,32,['80360'],292.0
Longuevillette,80491,80,218004679,200070951,32,['80600'],67.0
Louvencourt,80493,80,218004687,248000747,32,['80560'],289.0
Louvrechy,80494,80,218004695,200070969,32,['80250'],197.0
Lucheux,80495,80,218004703,200070951,32,['80600'],521.0
Machiel,80496,80,218004711,200070936,32,['80150'],151.0
Machy,80497,80,218004729,200070936,32,['80150'],117.0
Mailly-Maillet,80498,80,218004737,248000747,32,['80560'],628.0
Mailly-Raineval,80499,80,218004745,200070969,32,['80110'],290.0
Maisnières,80500,80,218004752,200069722,32,['80220'],472.0
Maison-Ponthieu,80501,80,218004760,200070936,32,['80150'],280.0
Maison-Roland,80502,80,218004778,200070936,32,['80135'],97.0
Maizicourt,80503,80,218004786,200070951,32,['80370'],182.0
Malpart,80504,80,218004794,200070977,32,['80250'],70.0
Carnoy-Mametz,80505,80,200084119,248000747,32,['80300'],255.0
Marcelcave,80507,80,218004810,248000499,32,['80800'],1302.0
Marché-Allouarde,80508,80,218004828,200070977,32,['80700'],51.0
Marchélepot-Misery,80509,80,200082915,200070928,32,['80200'],575.0
Marestmontiers,80511,80,218004844,200070977,32,['80500'],120.0
Mareuil-Caubert,80512,80,218004851,200070993,32,['80132'],840.0
Maricourt,80513,80,218004869,248000747,32,['80360'],184.0
Marieux,80514,80,218004877,248000747,32,['80560'],128.0
Marlers,80515,80,218004885,200071181,32,['80290'],149.0
Marquaix,80516,80,218004893,200037059,32,['80240'],190.0
Marquivillers,80517,80,218004901,200070977,32,['80700'],189.0
Martainneville,80518,80,218004919,200069722,32,['80140'],410.0
Matigny,80519,80,218004927,200070985,32,['80400'],505.0
Maucourt,80520,80,218004935,200070928,32,['80170'],205.0
Maurepas,80521,80,218004943,200037059,32,['80360'],216.0
Le Mazis,80522,80,218004950,200071181,32,['80430'],107.0
Méaulte,80523,80,218004968,248000747,32,['80300'],1285.0
Méharicourt,80524,80,218004976,200070928,32,['80170'],546.0
Meigneux,80525,80,218004984,200071181,32,['80290'],183.0
Le Meillard,80526,80,218004992,200070951,32,['80370'],154.0
Méneslies,80527,80,218005007,200070944,32,['80520'],298.0
Méréaucourt,80528,80,218005015,200071181,32,['80290'],9.0
Mérélessart,80529,80,218005023,200070993,32,['80490'],183.0
Méricourt-l'Abbé,80530,80,218005031,248000499,32,['80800'],587.0
Méricourt-en-Vimeu,80531,80,218005049,200071181,32,['80640'],106.0
Mers-les-Bains,80533,80,218005064,247600588,32,['80350'],2540.0
Le Mesge,80535,80,218005072,200071223,32,['80310'],144.0
Mesnil-Bruntel,80536,80,218005080,200037059,32,['80200'],290.0
Mesnil-Domqueur,80537,80,218005098,200070936,32,['80620'],88.0
Mesnil-en-Arrouaise,80538,80,218005106,200037059,32,['80360'],105.0
Mesnil-Martinsart,80540,80,218005114,248000747,32,['80300'],237.0
Mesnil-Saint-Georges,80541,80,218005122,200070977,32,['80500'],217.0
Mesnil-Saint-Nicaise,80542,80,218005130,200070985,32,['80190'],569.0
Métigny,80543,80,218005148,200071181,32,['80270'],122.0
Mézerolles,80544,80,218005155,200070951,32,['80600'],184.0
Mézières-en-Santerre,80545,80,218005163,200070969,32,['80110'],521.0
Miannay,80546,80,218005171,200070944,32,['80132'],604.0
Millencourt,80547,80,218005189,248000747,32,['80300'],202.0
Millencourt-en-Ponthieu,80548,80,218005197,200070936,32,['80135'],337.0
Miraumont,80549,80,218005205,248000747,32,['80300'],620.0
Mirvaux,80550,80,218005213,200070951,32,['80260'],121.0
Moislains,80552,80,218005239,200037059,32,['80200'],1109.0
Molliens-au-Bois,80553,80,218005247,200070951,32,['80260'],349.0
Molliens-Dreuil,80554,80,218005254,200071181,32,['80540'],921.0
Monchy-Lagache,80555,80,218005262,200070985,32,['80200'],593.0
Mons-Boubert,80556,80,218007847,200070993,32,['80210'],585.0
Estrées-Mons,80557,80,218005270,200037059,32,['80200'],594.0
Monsures,80558,80,218005288,200071181,32,['80160'],216.0
Montagne-Fayel,80559,80,218005296,200071181,32,['80540'],146.0
Montauban-de-Picardie,80560,80,218005304,248000747,32,['80300'],217.0
Montdidier,80561,80,218005312,200070977,32,['80500'],5935.0
Montigny-sur-l'Hallue,80562,80,218005320,200070951,32,['80260'],175.0
Montigny-les-Jongleurs,80563,80,218005338,200070951,32,['80370'],102.0
Montonvillers,80565,80,218005346,200070951,32,['80260'],93.0
Fieffes-Montrelet,80566,80,218005528,200070951,32,['80670'],339.0
Morchain,80568,80,218005353,200070985,32,['80190'],362.0
Morcourt,80569,80,218005361,248000499,32,['80340'],327.0
Moreuil,80570,80,218005379,200070969,32,['80110'],3936.0
Morisel,80571,80,218005387,200070969,32,['80110'],469.0
Morlancourt,80572,80,218005395,248000747,32,['80300'],382.0
Morvillers-Saint-Saturnin,80573,80,218005403,200071181,32,['80290'],372.0
Mouflers,80574,80,218005411,200070936,32,['80690'],96.0
Mouflières,80575,80,218005429,200071181,32,['80140'],75.0
Moyencourt,80576,80,218005437,200070985,32,['80400'],314.0
Moyencourt-lès-Poix,80577,80,218005445,200071181,32,['80290'],165.0
Moyenneville,80578,80,218005452,200070944,32,['80870'],693.0
Muille-Villette,80579,80,218005460,200070985,32,['80400'],789.0
Nampont,80580,80,218005478,200070936,32,['80120'],261.0
Namps-Maisnil,80582,80,218005486,200071181,32,['80290'],1013.0
Nampty,80583,80,218005494,200071181,32,['80160'],277.0
Naours,80584,80,218005502,200070951,32,['80260'],1047.0
Nesle,80585,80,218005510,200070985,32,['80190'],2284.0
Nesle-l'Hôpital,80586,80,218005536,200071181,32,['80140'],174.0
Neslette,80587,80,218005544,200071181,32,['80140'],89.0
Neufmoulin,80588,80,218005551,200070993,32,['80132'],368.0
Neuilly-le-Dien,80589,80,218005569,200070936,32,['80150'],106.0
Neuilly-l'Hôpital,80590,80,218005577,200070936,32,['80132'],334.0
Neuville-au-Bois,80591,80,218005585,200071181,32,['80140'],144.0
Neuville-Coppegueule,80592,80,218005593,200071181,32,['80430'],509.0
La Neuville-lès-Bray,80593,80,218005601,248000747,32,['80340'],263.0
La Neuville-Sire-Bernard,80595,80,218005627,200070969,32,['80110'],263.0
Neuvillette,80596,80,218005635,200070951,32,['80600'],212.0
Nibas,80597,80,218005643,200070944,32,['80390'],828.0
Nouvion,80598,80,218005650,200070936,32,['80860'],1196.0
Noyelles-en-Chaussée,80599,80,218005668,200070936,32,['80150'],242.0
Noyelles-sur-Mer,80600,80,218005676,200070936,32,['80860'],636.0
Nurlu,80601,80,218005684,200037059,32,['80240'],373.0
Occoches,80602,80,218005692,200070951,32,['80600'],121.0
Ochancourt,80603,80,218005700,200070944,32,['80210'],322.0
Offignies,80604,80,218005718,200071181,32,['80290'],83.0
Offoy,80605,80,218005726,200070985,32,['80400'],196.0
Oisemont,80606,80,218005734,200071181,32,['80140'],1127.0
Oissy,80607,80,218005742,200071181,32,['80540'],206.0
Oneux,80609,80,218005767,200070936,32,['80135'],434.0
Oresmaux,80611,80,218005775,200071181,32,['80160'],998.0
Oust-Marest,80613,80,218005783,247600588,32,['80460'],608.0
Outrebois,80614,80,218005791,200070951,32,['80600'],313.0
Ovillers-la-Boisselle,80615,80,218005809,248000747,32,['80300'],431.0
Pargny,80616,80,218005817,200070985,32,['80190'],198.0
Parvillers-le-Quesnoy,80617,80,218005825,200070928,32,['80700'],244.0
Pendé,80618,80,218005833,200070993,32,['80230'],1025.0
Pernois,80619,80,218005841,200071223,32,['80670'],686.0
Péronne,80620,80,218005858,200037059,32,['80200'],7090.0
Hypercourt,80621,80,200062602,200070928,32,['80320'],679.0
Picquigny,80622,80,218005874,200071223,32,['80310'],1273.0
Piennes-Onvillers,80623,80,218005882,200070977,32,['80500'],391.0
Pierregot,80624,80,218005890,200070951,32,['80260'],280.0
Trois-Rivières,80625,80,200084671,200070977,32,['80500'],1482.0
Pissy,80626,80,218005916,248000531,32,['80540'],284.0
Plachy-Buyon,80627,80,218005924,200071181,32,['80160'],897.0
Le Plessier-Rozainvillers,80628,80,218005932,200070969,32,['80110'],753.0
Pœuilly,80629,80,218005940,200037059,32,['80240'],107.0
Poix-de-Picardie,80630,80,218005957,200071181,32,['80290'],2282.0
Ponches-Estruval,80631,80,218005965,200070936,32,['80150'],127.0
Pont-de-Metz,80632,80,218005973,248000531,32,['80480'],2425.0
Ponthoile,80633,80,218005981,200070936,32,['80860'],563.0
Pont-Noyelles,80634,80,218005999,248000499,32,['80115'],826.0
Pont-Remy,80635,80,218006005,200070936,32,['80580'],1438.0
Port-le-Grand,80637,80,218006013,200070936,32,['80132'],268.0
Potte,80638,80,218006021,200070985,32,['80190'],111.0
Poulainville,80639,80,218006039,248000531,32,['80260'],1335.0
Pozières,80640,80,218007854,248000747,32,['80300'],263.0
Prouville,80642,80,218006047,200070951,32,['80370'],304.0
Prouzel,80643,80,218006054,200071181,32,['80160'],572.0
Proyart,80644,80,218006062,200070928,32,['80340'],761.0
Puchevillers,80645,80,218006070,248000747,32,['80560'],572.0
Punchy,80646,80,218006088,200070928,32,['80320'],79.0
Puzeaux,80647,80,218006096,200070928,32,['80320'],278.0
Pys,80648,80,218006104,248000747,32,['80300'],125.0
Quend,80649,80,218006112,200070936,32,['80120'],1280.0
Querrieu,80650,80,218006120,248000531,32,['80115'],626.0
Le Quesne,80651,80,218006138,200071181,32,['80430'],233.0
Le Quesnel,80652,80,218006146,200070969,32,['80118'],764.0
Quesnoy-le-Montant,80654,80,218006153,200070944,32,['80132'],514.0
Quesnoy-sur-Airaines,80655,80,218006161,200071181,32,['80270'],427.0
Quevauvillers,80656,80,218006179,200071181,32,['80710'],1102.0
Quiry-le-Sec,80657,80,218006187,200070969,32,['80250'],311.0
Quivières,80658,80,218006195,200070985,32,['80400'],139.0
Raincheval,80659,80,218006203,248000747,32,['80600'],269.0
Rainneville,80661,80,218006211,200070951,32,['80260'],1123.0
Ramburelles,80662,80,218006229,200069722,32,['80140'],262.0
Rambures,80663,80,218006237,200071181,32,['80140'],379.0
Rancourt,80664,80,218006245,200037059,32,['80360'],188.0
Regnière-Écluse,80665,80,218006252,200070936,32,['80120'],139.0
Remaisnil,80666,80,218006260,200070951,32,['80600'],28.0
Remaugies,80667,80,218006278,200070977,32,['80500'],137.0
Remiencourt,80668,80,218006286,248000531,32,['80250'],164.0
Rethonvillers,80669,80,218006294,200070985,32,['80700'],346.0
Revelles,80670,80,218006302,248000531,32,['80540'],530.0
Ribeaucourt,80671,80,218006310,200071223,32,['80620'],223.0
Ribemont-sur-Ancre,80672,80,218006328,248000499,32,['80800'],609.0
Riencourt,80673,80,218006336,200071181,32,['80310'],181.0
Rivery,80674,80,218006344,248000531,32,['80136'],3636.0
Rogy,80675,80,218006351,200070969,32,['80160'],149.0
Roiglise,80676,80,218006369,200070977,32,['80700'],152.0
Roisel,80677,80,218006377,200037059,32,['80240'],1626.0
Rollot,80678,80,218006385,200070977,32,['80500'],755.0
Ronssoy,80679,80,218006393,200037059,32,['80740'],577.0
Rosières-en-Santerre,80680,80,218006401,200070928,32,['80170'],2894.0
Rouvrel,80681,80,218006419,200070969,32,['80250'],304.0
Rouvroy-en-Santerre,80682,80,218006427,200070928,32,['80170'],209.0
Rouy-le-Grand,80683,80,218006435,200070985,32,['80190'],100.0
Rouy-le-Petit,80684,80,218006443,200070985,32,['80190'],101.0
Roye,80685,80,218006450,200070977,32,['80700'],5833.0
Rubempré,80686,80,218006468,200070951,32,['80260'],720.0
Rubescourt,80687,80,218006476,200070977,32,['80500'],129.0
Rue,80688,80,218006484,200070936,32,['80120'],2987.0
Rumigny,80690,80,218006492,248000531,32,['80680'],613.0
Saigneville,80691,80,218006500,200070993,32,['80230'],344.0
Sailly-Flibeaucourt,80692,80,218006518,200070936,32,['80970'],991.0
Sailly-Laurette,80693,80,218006526,248000499,32,['80800'],333.0
Sailly-le-Sec,80694,80,218006534,248000499,32,['80800'],351.0
Sailly-Saillisel,80695,80,218006542,200037059,32,['80360'],469.0
Sains-en-Amiénois,80696,80,218006559,248000531,32,['80680'],1187.0
Saint-Acheul,80697,80,218006567,200070951,32,['80370'],36.0
Saint-Aubin-Montenoy,80698,80,218006575,200071181,32,['80540'],218.0
Saint-Aubin-Rivière,80699,80,218006583,200071181,32,['80430'],116.0
Saint-Blimont,80700,80,218006591,200070993,32,['80960'],883.0
Saint-Christ-Briost,80701,80,218006609,200070985,32,['80200'],425.0
Saint-Fuscien,80702,80,218006617,248000531,32,['80680'],1409.0
Saint-Germain-sur-Bresle,80703,80,218006625,200071181,32,['80430'],224.0
Saint-Gratien,80704,80,218006633,200070951,32,['80260'],383.0
Saint-Léger-lès-Authie,80705,80,218006641,248000747,32,['80560'],79.0
Saint-Léger-lès-Domart,80706,80,218006658,200071223,32,['80780'],1809.0
Saint-Léger-sur-Bresle,80707,80,218006666,200071181,32,['80140'],80.0
Saint-Mard,80708,80,218006674,200070977,32,['80700'],155.0
Saint-Maulvis,80709,80,218006682,200071181,32,['80140'],279.0
Saint-Maxent,80710,80,218006690,200069722,32,['80140'],390.0
Saint-Ouen,80711,80,218006708,200071223,32,['80610'],1772.0
Saint-Quentin-en-Tourmont,80713,80,218006716,200070936,32,['80120'],302.0
Saint-Quentin-la-Motte-Croix-au-Bailly,80714,80,218006724,247600588,32,['80880'],1252.0
Saint-Riquier,80716,80,218006732,200070936,32,['80135'],1279.0
Saint-Sauflieu,80717,80,218006740,248000531,32,['80160'],976.0
Saint-Sauveur,80718,80,218006757,200071223,32,['80470'],1344.0
Sainte-Segrée,80719,80,218006765,200071181,32,['80290'],47.0
Saint-Valery-sur-Somme,80721,80,218006773,200070993,32,['80230'],2306.0
Saint-Vaast-en-Chaussée,80722,80,218006781,248000531,32,['80310'],504.0
Saisseval,80723,80,218006799,200071223,32,['80540'],263.0
Saleux,80724,80,218006807,248000531,32,['80480'],2739.0
Salouël,80725,80,218006815,248000531,32,['80480'],4179.0
Sancourt,80726,80,218006823,200070985,32,['80400'],269.0
Saulchoy-sous-Poix,80728,80,218006831,200071181,32,['80290'],74.0
Sauvillers-Mongival,80729,80,218006849,200070969,32,['80110'],178.0
Saveuse,80730,80,218006856,248000531,32,['80470'],1096.0
Senarpont,80732,80,218006864,200071181,32,['80140'],623.0
Senlis-le-Sec,80733,80,218006872,248000747,32,['80300'],324.0
Sentelie,80734,80,218006880,200071181,32,['80160'],217.0
Seux,80735,80,218006898,248000531,32,['80540'],162.0
Sorel-en-Vimeu,80736,80,218006906,200070993,32,['80490'],235.0
Sorel,80737,80,218006914,200037059,32,['80240'],162.0
Soues,80738,80,218006922,200071223,32,['80310'],124.0
